product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name,review_id,review_title,review_content,img_link,product_link
b09sptng58,"crompton sea sapphira 1200 mm ultra high speed 3 blade ceiling fan (lustre brown, pack of 1)","home&kitchen|heating,cooling&airquality|fans|ceilingfans",1449.0,2349.0,38,3.9,9019.0,"product: crompton's corrosion resistant high performance fan with powder-coated blades for enhanced aesthetics|technical specifications: sweep 1200 mm, power consumption 72 w, speed 380 rpm, air delivery 200 cmm|quality components: 100% copper motor, double ball bearings, dynamically balanced blades; sturdy: 2-piece construction to ensure stability and silent operation|package contents: 1 motor, set of 3 blades, set of 2 canopy, 1 down rod, 1 shackle assembly, product manual along with warranty card|mounting type: downrod mount; finish type: powder coated; material type: metal; collection name: crompton surebreeze sea saphira economy high speed ceiling fan","aenjbtr2kdjmoaeqa4arolv244qq,ae666qcfhn4zt5q6yssl7uxcw7wq,agdlbt3jtxvm7mqmjamrpw7ksn6q,afrnthdpscz2zzr6gcjyoop3kola,af65aufkdwacjhkotbrdresncmaq,agd7u6uetxamsdwdhosimiam3hfa,afcqlkm6yd32yvcra6nyr6khlzjq,aerwymltyexwk43ev6azadrveioa","mahenddhra,pavan sisode,archana sekhar,chandanpatel,amazon customer,aniruddh sinh.,biswajit borah,dev thakur","r19x0tljfol8rv,r3h2xbosph6nzr,r187cehowsxvir,r3d78dm0715yw3,r1ztud2lmqz1o0,r2hmmlclthhyz9,r3ets7yb3q999v,r8l7uk03rgga","little bit good,not bad,sleek,good,good product,nice fan,simple but effective,अभी यूज करते हुए जड टाइम नहीं हुआ है","not a eassy to bare this product , in this product realsing heavvy  noise pollution in 4 th spped,not bad in this price,the fan works well at high speed. however, at low speed it makes a grinding noise.,3 mangaya tha ,1 mai bhut awaj  ara tha purane type ,baki 2 sahi h ,exchange mai acha bhjna bhai,good product,nice fan ...but something prob in fan. how can  use warrnty card ? ans me ..,does the job efficiently that's all.,",https://m.media-amazon.com/images/w/webp_402378-t1/images/i/31prapcfqvl._sx300_sy300_ql70_fmwebp_.jpg,https://www.amazon.in/crompton-sapphira-ultra-ceiling-lustre/dp/b09sptng58/ref=sr_1_213?qid=1672923601&s=kitchen&sr=1-213
b083j64cbb,"kuber industries waterproof canvas laundry bag/hamper|metalic printed with handles|foldable bin & 45 liter capicity|size 37 x 37 x 46, pack of 1 (brown)",home&kitchen|homestorage&organization|laundryorganization|laundrybaskets,199.0,499.0,60,4.0,10234.0,"package contain: 2 piece laundry basket|material: canvas, color: brown|product dimension: 37 x 37 x 46 cm|easily foldable: built-in handles for easy transport from the hamper to your washing machine. easily folds open to put into use and quickly folds flat for home storage when not in use.|easy to use: this is a multi-purpose organizer that can be used for keeping various things. you can set a few bags for various items, such as office clothes, home clothes, daily essentials, and many more. this will help you get the things and will also save time in re-organization.","agy5egsngk2vayoxwlkhp5gx44ya,agtabzk5e6233zgrj6fkglwni53a,aflw52duwr46pkqcpt6on3zc6wya,aeahcvlmylklicsikctus54nvq2a,agoyd5lnr3qbixogt3axveqjkqia,ahnqk6folgx3qnm73o2srngl6cwa,aedb4ho3xzsrgbozokxhjdfh7ekq,agtbhbuunnrivuq6ys2ogl37ctga","sunil kumar bhikha bhai rathod,bajeli,punita parmar,lulzdrone,kaushik kothari,dr.,amazon customer,abhishek shukla","r1srw5mrz2f6vg,r2btftyimxi30j,r26s60ty88s2k0,r253nrg08yzo1y,rzaqwzxpxx0wi,r6syju2xcop39,r355aitaqwv51a,r3uycy0pk6t5js","good,return value of money spent,small size.,good bag, bad straps,diameter and steadiness,value for money,the quality of material and stitching is good, but it is not sturdy.,good but a little costly for what it is.","like,return value of spent money,doesn't look like waterproof material.n small in size,the bag has two stitched fabric straps on either side that act as handles. these straps are not stitched properly and will break easily.,it’s diameter is not so large as seen in photo, and also it doesn’t have wire supports to stand on its own. if you’re purchasing such product look for one which have spherical wire support,good quality... value for money..,the quality of material and stitching is good, but it is not sturdy.,good but a little costly for what it is.",https://m.media-amazon.com/images/i/51ynxpognml._sx300_sy300_ql70_fmwebp_.jpg,https://www.amazon.in/kuber-industries-waterproof-organizer-ctktc034616/dp/b083j64cbb/ref=sr_1_214?qid=1672923601&s=kitchen&sr=1-214
b08jv91jtk,jm seller 180 w 2021 edition electric beater high speed hand mixer egg beater for cake making and whipping cream with 7 speed control (white) with free spatula and oil brush,home&kitchen|kitchen&homeappliances|smallkitchenappliances|handmixers,474.0,1299.0,64,4.1,550.0,"2 stainless steel hooks for mixing and kneading. beater for mixing, blending and whisking needs, kneader for all kneading requirements|air vents to avoid clogging from batters and other mixtures, 1 meter long 2 pin power cord for flexible usage|180w, over load protector for motor safety|premium stainless steel finish 7 speed and turbo setting for multiple applications","afgpsjtyn4e3aqjh23wkokd2fzca,ag62aloqg5sne6g6binpn3pfatfa,afm6x3cop5xs2mhbz4fg7wi4j6fa,afffreup3wnqf4g2xfgwefuhiafa,ahvx4icc7n4cylfrkyla2emirs4q,ahobxqomxsk25fw2l4uu47yqzkwa,ae2hylzsthiffyg2vtqeumezjnwq,afewffv3vamzvilmhjan4gqrr4xa","s.anbarasan,nazimali,vijay shankar,amazon customer,bhanuprakash,anshika pandey,gauravk,passionate buyer","r3of7dku80wnex,r2d3jx3cmcdyq7,r2ndsgquow1ufi,r39u97ud4ptkp0,r1r7q9byun7ejm,r7pb9yyx02o1s,r407tevc3cyby,r1tq2scbedk1nz","tools,good product,small yet powerful,pretty good for the price,good quality,more than price worthy,must buy it,great product!","ok,badhiya h..,the attachments could have been a bit longer,this beater is less than half the price of regular branded ones but seems to do the job well.not sure about heavy duty use but extremely handy for whisking eggs, ice cream, meringue, or light cake batters.this is the exact same beater that seems to be available under many names on this site with prices ranging between 430 to 599 (as of dec 2022) so if buying pick the cheapest available price like i did.it doesn't come with any warranty, but i took a chance and seems to have paid off.,ko,have been using it for months and still it works smoothly. it's very easy to use and clean and is effective. go for it,it’s one of the most convenient product and multiple use. it’s durable and easy to use. i really like this product. 10/10.must buy it.,great product! value for money. go for it!",https://m.media-amazon.com/images/w/webp_402378-t1/images/i/41v4dpkc7sl._sx300_sy300_ql70_fmwebp_.jpg,https://www.amazon.in/jm-seller-electric-beater-180-watt/dp/b08jv91jtk/ref=sr_1_215?qid=1672923601&s=kitchen&sr=1-215
b0bq3k23y1,"oratech coffee frother electric, milk frother electric, coffee beater, cappuccino maker, coffee foamer, mocktail mixer, coffee foam maker, coffee whisker electric, froth maker, coffee stirrers electric, coffee frothers, coffee blender, (6 month warranty) (multicolour)",home&kitchen|kitchen&homeappliances|smallkitchenappliances|handblenders,279.0,499.0,44,4.8,28.0,"-make delicious milk foam creamer for your drinks at home without a trip to starbucks, with your own coffee maker with milk frother. the benefits of having your own electric cold coffee maker are endless, you can make your own best coffee, you know yours tastes the best.|-proven & trusted quality: we use only premium materials. our milk frother for coffee will not rust or break, ever. built to last.|-easy to clean coffee frother electric: the durable, convenient metal stand gives easy access for foaming milk in seconds. cleanup for this portable coffee maker is even faster. to clean just put the coffee mixer blender in hot running water and briefly turn it on – instantly clean!|-electric coffee frother works better than a manual coffee hand blender for making matcha/tea and works far better than fork or frother for coffee. it works very well to mix nutritious protein powder drinks with no extra container, blender or bottle shaker to wash. use our mocktail mixer for your whisking and mixing needs.|-design: our coffee beater comes with an elegant design to fit into any modern kitchen.|it requires two aa double batteries to start. batteries are not included.","agrjzjkwkie573km5fwpoh4f7yca,aehv4voldqx5xya42ozhalya3usa,ahozbf2vfws62wo3xjt73nhapqma,aecywfz53simopokaildw3vngrra,ahgaalvlomkmyog4jajalwfshlca,ag6egjadj2kceggkrpky2b4majma,agvvzwv4qhkhnwi7ft3enkkkbcha,ahirz7n53bslwfwneuwykt6nh6oq","amazon customer,neha mehta,nischal agarwal,tharangini reddy,mohammad salim,ak,suyesh v.,kiran ahuja","r3907sdnn9vr5y,r1nnmxa39722t8,rxqnt49dkj26s,r22mnvns4iikg3,r2cqdp0g85p8c0,rmjz65klw040b,r2m6ezzq3rc4ax,rlwcok6xmdagc","oratech best coffee frother,great,my review about oratech coffee frother for milk,good product,easy to use 👍,good product,best product,easy to use","overall, i love this oratech coffee frother and have used it soooo many times since purchasing it. i mostly use it to make whipped coffee but i've also used it for mixing protein powder in milk and frothing milk / creamer for coffee.it is incredible effective for exclusively liquid substances like milk and creamer; i realized this after over-frothing my creamer one morning to the point of pure foam lol. after that i kept it in mind and i know to only do it for a short amount of time. super easy to use, versatile in what it can be used for (as far as liquids go), and tbh it just looks really cute on the coffee-making section of my counter. the stand is a hugeeee plus, i definitely wouldn't purchase an alternative option without one.it gets the job done for whipped coffee.i also use this product to blend my matcha powder and my turmeric-cinnamon-ginger-coconut milk powder lattes. this frother takes out all the lumps and bumps. because the resulting blend is smooth, it does not waste the ingredients like stirring with a spoon. so, so great! it has made my favorites even more practical and delicious. i have not found anything about this product that i do not like. i would recommend this product to others and have already done so. get it! you will be pleased. it is the best coffee beater.,i really liked this coffee frother. with its help i am making cappuccino latte at home easily. easy to clean also.,this oratech coffee frother makes coffee game easier and fun.after using it for a week. i’m sharing its pros and conspros:1. frothing milk for coffee is easier and fun with oratech coffee beater.2. material quality is good.3. it is portable so you can use it anywhere.4. it is small so you can keep it anywhere.cons:1. frothing heavy liquid is tough.my overall feeling about this product is it you are coffee lover and you want to make foamy coffee. it is best for you.,best quality product. easy to use and easy to clean. best coffee frother and easy to coffee making. i loved this product.,this product is easy to use, durable and helps in blending quickly.,such a good product and enjoying to make coffee and handy too.👍😊😊,best milk frother for coffeeit is easy to use.,every coffee lover must try this electric coffee frother",https://m.media-amazon.com/images/w/webp_402378-t2/images/i/41t3wvulrml._sx300_sy300_ql70_fmwebp_.jpg,https://www.amazon.in/oratech-electric-cappuccino-mocktail-multicolour/dp/b0bq3k23y1/ref=sr_1_216?qid=1672923601&s=kitchen&sr=1-216
b09mt94qll,"havells glaze 74w pearl ivory gold ceiling fan, sweep: 1200 mm","home&kitchen|heating,cooling&airquality|fans|ceilingfans",1999.0,4775.0,58,4.2,1353.0,hplv motor for superior air delivery even at a low voltage of 180v|colour: pearl ivory gold|voltage: 220-240 v|speed: 390 rpm,"ahf4qzvku6hokt3pm4jvk5lgqawq,ahm535gpapudbmuoqbnmck4zsuva,afc2eegvub34nvhuxns7yzda7jda,ae67ydku344venvlfvspvzag7auq,ahj4fpxtazfvcfss6452k77msngq,ahlpeyrzgyc6eps5dfts4gkzgtqa,afftnlrtayiqkhv7uyhdhca5x54a,aeco4q5zttj4uwrtxxescf2bzd3q","i am patel,aravind raja r,deep,patil,sarfraz newaz,md shadab eqbal,akshay vijayvergiya,mr debabrata ghosh","r1diz1vvbm3xf3,r3rutuf4vkrg87,r3bkz1cnxyb14d,r3375svofcytff,r1eyl0456qz6td,r7q0ty2zgmmin,r2tfe2jwk585dq,rosy5bmo160s8","nice product in this range,after 3 month of using ,,observed decorative ,less noise upto medium speed ,overall ok .,best product,need to improve on noise,good fan,good,noisy,value for money spent","https://m.media-amazon.com/images/w/webp_402378-t2/images/i/7147iydvbtl._sy88.jpg,decorative ,less noise upto medium speed ,overall ok .,nice and silent fan 👌,while running on low speed, heavy noise is coming, havells need to improve..,good fan,does the work,,air delivery satisfactory but chrome color not matched.",https://m.media-amazon.com/images/w/webp_402378-t2/images/i/21shzowoynl._sx300_sy300_ql70_fmwebp_.jpg,https://www.amazon.in/havells-glaze-pearl-ivory-ceiling/dp/b09mt94qll/ref=sr_1_217?qid=1672923601&s=kitchen&sr=1-217
b07nknbtt3,"pick ur needs® lint remover for clothes high range rechargeable lint shaver for all types of clothes, fabrics, blanket with 1 extra blade multicolor (rechargeable)","home&kitchen|kitchen&homeappliances|vacuum,cleaning&ironing|irons,steamers&accessories|lintshavers",799.0,1230.0,35,4.1,2138.0,"elegant & ergonomic design ergonomic design, the pilling remover for clothes has an easy-grip handle which offer users a comfortable experience. fabric shaver fuzz remover, small and portable, a perfect garment care tool.|good housekeeping for most fabrics this fabric shaver can easily remove lint balls, pills and fuzz. it's suitable with your sweaters, jerseys, blankets, bed sheets, upholstery, couch, curtains, drapery, duvets and more; keep everything looking fresh.|durable blades & larger dust container high-strength stainless steel blade provides a long working time for years, and the 1 extra blades can be easily used to replace the unsharp one. in addition, a large-capacity removable dust container is enough for a massive laundry clean and it is also easy to be emptied.|usb charging cord & battery available this sweater defuzzer not only works by plugging it in, but also by using batteries. external power ensures you can update clothing and furniture at home faster and continuously.|easy to use small and portable handheld device. removable collector bin for quick lint pick-up and disposal.","agp7ft53tvzytlysu63c77amnkra,afyo7naue7plqzufaxianyiknx6a,ahj6vhl36qkyzyozpwp5qd3h4dqq,ahji2mf55q5te6jr2tunnjxtachq,afj5fuwkgy7xdpjocmq7ezqyhefa,afcwd3po4g6gjveemxgd4b3xdc3q,ageuyi7ztbu6qtobhlounld2xtsq,aexbfl4avc5rwooww4x5j3rv5mqq","lipsy mohapatra,ajeet,amazon customer,priya sharma,sarmistha choudhury,priyanka gupta,vandana bhaskar,amg","r1s5mm420vk5o,r256kia5sviyey,r1g3nqy6vpz0w2,r27pe0br7afi5k,r30ifo0q1k73e9,r2avu3xtd27zhs,r2vkaandzub2tj,r6gqw6rkq9mk5","worth the money,it’s goog,nice & easy to use product,not good,wonder product!,good product,right product at right price,value for money","it’s easy to use and is okay i guess, doesn’t clean the lint completely but enough to not be spotted from the viewers point of view,it’s good,nice & easy to use product,it’s very bad and within 2 -6 use it’s not working,if you have found this product, then please, do not go away without getting it. its a wonderful product. you have to use it to know how great it is! if i could give 10 stars, i sure would have.,everything is good except the lid which collects fibres from clothes does fit tightly.overall good product. one time investment, better than roller lint removers.,product is working as expected and handling is also easy. good to have product as some clothes develop lint and looks old very easy. after using this product cloth is looking like new.,had battery operated lint remover earlier but this is power plugged hence power is optimum at all times. good fan size and great blade cutting.(extra blade also in the kit) only used twice so durability cant be reviewed. handling etc is fine. totally worth it.",https://m.media-amazon.com/images/i/419vf7uefel._sx300_sy300_ql70_fmwebp_.jpg,https://www.amazon.in/ur-needstm-rocklight-remover-fabric/dp/b07nknbtt3/ref=sr_1_218?qid=1672923601&s=kitchen&sr=1-218
b09kpxtzxn,"rico japanese technology rechargeable wireless electric chopper with replacement warranty - stainless steel blades, one touch operation, 10 seconds chopping, mincing vegetable, meat - 250 ml, 30 watts",home&kitchen|kitchen&homeappliances|smallkitchenappliances|minifoodprocessors&choppers,949.0,1999.0,53,4.0,1679.0,"1 year warranty & after sales service: reliable rico warranty with the best after sales service in over 12,000 pin codes across india.|high performance - this mini usb chopper comes with a powerful 30 watt motor, very sharp 304 stainless steel blades ( 3 blades ), and will provide excellent performance. you can quickly process most of the ingredients in 10 to 30 seconds.|usb rechargeable - this mini rico electric food chopper is rechargeable from any electric plug-point and has a long lasting 1300 mah lithium ion battery. the food chopper electric can be fully charged in 3-4 hours. with one full charge you can use this device for up to 30 times.|easy to use - this mini electric chopper is extremely easy to use. just put the ingredients in the mini food processor, place the lid, and press the on button for a few seconds to mince the food. that's it! no complicated procedures.|portable - this mini food chopper is compact, lightweight, and perfect for travel. you can carry this rechargeable chopper in your backpack or suitcase very easily.|easy to clean - this mini rechargeable chopper's components are very easy to clean. the bowl and the blades are top-rack dishwasher safe. moreover, it is straightforward to assemble and dismantle this mini chopper.","ahijvxu2lmw6ubf6vpt4bgmbmyba,ahfbbcpdgnsda2erif6kexoxr2ga,af6cx2iklskgpkrpn6iposrfh3wq,ah57kn6lirga4aessxbdxn4iwtwq,aeoon2bapi6b52pb6lyjyvt2pofa,ahdv77de22mrwm57zjrubxeh6txq,agvd7qw2hrvyj2j7lx4rxhrqkywa,afbwcvs4zg4jq7gii3kfl76smbma","sharad shedge,srushti mali,srivv,fernandes,nishant yadav,dhivya l.,sandeep joglekar,amazon customer","raywmrzpz14x1,r3ddszwj24vk4z,r3slqot4azdxoj,r1xnl0xa54kuaz,r144wyy5pbra6,r3qcrfdnp1rzm5,r36h099ocb985o,r32c98bj9drl79","nice,👍,very easy and useful, but too expensive compared to remaining company products,grt,reviews,good product.,very handy product,warranty registration needs to be user friendly","easy to use.,worked so well..you can go for it💯,easy to use and saves time in cooking. good to buy good if cost is below 600.,great product,product is nice working properly and customer support services is very good specially behaviour of customer care executive is best,value for money! good! long lasting.,good for quick and small qty use,warranty registration needs to be user friendly.",https://m.media-amazon.com/images/w/webp_402378-t1/images/i/41jngoki2dl._sx300_sy300_ql70_fmwebp_.jpg,https://www.amazon.in/rico-japanese-technology-rechargeable-replacement/dp/b09kpxtzxn/ref=sr_1_220?qid=1672923601&s=kitchen&sr=1-220
b078hg2zps,"butterfly smart wet grinder, 2l (white) with coconut scrapper attachment, output - 150 w, input 260 w",home&kitchen|kitchen&homeappliances|smallkitchenappliances|mills&grinders|wetgrinders,3657.66,5156.0,29,3.9,12837.0,"wattage: 150 w; voltage: 220-240v, 50-60hz ; revolution: 1300|no of jars: 1; jar size: 2 liters; jar material: stainless steel; body material: abs body; cord material: 180 cm; speed control: 1 speed control|read manual before use|powerful motor; uniform grinding pressure and 4 way grinding system; sturdy single phase high torque motor|shock proof abs body and detachable stainless steel drum; unbreakable and transparent lids made of polycarbonate material|note : product doesn't come with dough kneader /atta kneader; includes: wet grinder, 2 stones, lid, warranty card with user manual","ahs7imvve56bintooqec3zdfccra,aezd2va4yohtvutqdmyqjpi4jgba,af6ofpek4c4ugosvfmgrqqoszrjq,agsj57exx26akqiqrg2i54bszppa,af6es4ehmpntbdtkj2rvaulv4qvq,ae77s5gv4jxa37sulmc5cyorck5q,agut6t75hh2z5nktddio2kkbg3qq,afxquhnniljzman3g7ssuxp5dvla","jayaprakash p,avinash,v v r rao,abhijith nair,gopal krishna reddy,rajasekar,kamalakannan,matta leela krishna","r1tkoa0n93w0af,rzsqx768q8bro,r38ttomi01sz0m,r2ltduddqf0he0,r3dnokyb0yb2dz,r1fgo0ssujd2tv,r35s3oo2n2zeak,r34ji2s82934el","good,good product,good,good one from a renowned brand!!,working fine..,excellent to go for this product,product super,nice product 👍","rate required to reduce,good product,good,a good budget grinder from a renowned brand,everything is fine with the product., doing it's best in this price range..,looks stunning and works good as expected,okay good,but very bit slow but very nice",https://m.media-amazon.com/images/i/414jlntllnl._sy300_sx300_ql70_fmwebp_.jpg,https://www.amazon.in/butterfly-150-watt-grinder-scrapper-attachment/dp/b078hg2zps/ref=sr_1_221?qid=1672923601&s=kitchen&sr=1-221
b07n2mgb3g,"agaro marvel 9 liters oven toaster griller, cake baking otg (black)",home&kitchen|kitchen&homeappliances|smallkitchenappliances|oventoastergrills,1699.0,1999.0,15,4.1,8873.0,"bake, grill, toast and more|1 year manufacturer's warranty|automatic thermostat i auto shut off i ready bell. cavity material: stainless steel|heat resistant tempered glass window with cool touch handle|adjustable temperature from 100°c to 250°c","ah4wzkcwb4ovug2lzuafgwsvs4wq,agr2f7q2imx7sxvq3fe6eknyppja,aejf5a6thjteemq567qol56egm7q,af4u5dzt3zhtxhrkel57zpbzff2a,afz3vecwavrv5nh6bcmvman3yo6a,aftfokknzpw4qeuqgktb65ff6zaq,aek4uqmvf6paoc7iyvvof3se7pyq,aecojhwypdnqkuvpwj5lw3w4wrxq","shubhajeet d.,aswin thomas,rakesh satyarthi,anu,vara prasad,jain suresh,subash u l,manpreet","r1r0861uo92z4s,r3twkn96ma3ytc,rvnyjgf3tj1hh,r3so8n3of4401o,r1349peo0yf938,r2xtbg5bd9s04b,r242rhyd9ybygq,rt127w0zqv4v6","excellent otg and even excellent price range👌👌👍👍👍,good product,very good product at its price range,great to use and makes tasty food,awesome,packaging was good, received the product at the right time.,value for money,worth","excellent heat distribution, perfectly cooks, heats nd grills, great for cakes, pizzas, roasting..plus great price range👊🏼👊🏼👍👍👍,very good products, simple controls and easy to use. at a time 3 to 4  six inch baking tin can be kept. rotisserie work well with 1.5 to 2kg chicken easily. since there is no crumb tray provided, wondershef 40l crumb perfectly fit. which is available on amazon. packaging was not good no bubble wrap and only few pieces of thermoco, due to that some dents were there. since we liked the product and don't want to wait again we kept it.,agaro has provided a very good product at decent price range. amazon has delivered the product in a very nice and safe package. entire package did not had even a single mark. otg is very easy to use and very useful for food lovers. i have however felt necessity of improvements on two things (1) it is very difficult to set exact time and temp in manual nob and (2) power plug size is small and difficult to tight fit into 15 amp plug.,don't go on its small size...it makes wonderful cakes and bread.,though overall quality is good.,oven is great for making cakes and grilling too,excellent product.. value for money,a good product. got more than what i expect",https://m.media-amazon.com/images/w/webp_402378-t1/images/i/41lkir8qpwl._sx300_sy300_ql70_fmwebp_.jpg,https://www.amazon.in/agaro-marvel-litre-toaster-griller/dp/b07n2mgb3g/ref=sr_1_222?qid=1672923601&s=kitchen&sr=1-222
b008ln8kdm,philips gc1920/28 1440-watt non-stick soleplate steam iron,"home&kitchen|kitchen&homeappliances|vacuum,cleaning&ironing|irons,steamers&accessories|irons|steamirons",1849.0,2095.0,12,4.3,7681.0,"turn the temperature dial to the appropriate position clockwise from minimum to maximum temperature to set the temperature according fabric type;to prevent water leakage, keep the iron horizontal when not in use, do not fill water completely, leave some gap and wait for some time for the iron to heat up before using the iron|warranty: 2 years on product, ;knob should always be at no steam position when product is not in use. second and third setting is used only when soleplate is hot. otherwise leakage will happen.|a fine spray evenly moistens the fabric, indicator light: yes;please wait for some time for the iron to heat up. only then you can use the steam function effectively. if the iron is not heated enough and steam function is used, it will lead to water leakage|color name: pink; material type: plastic; size name: free size","ahxo7shnst675orxuknnhr2ykeka,aexcbfsvnhujqowgzse7mc6rbhuq,afkm5qkotwulfdxk6qvzzmmpov5q,afb2w25sc4zemft7jtvtw5l5rzca,aewgezvfd5hwjuzme7idil6hcvva,agix5b6swyxe6xzkejek65lv7zmq,af6hekq4vqn3leya35nqceg6lawq,ahn3zlp7ptr6wsqfi57y5mxaocwq","aditya tapkir,veee,rajesh,rayhan sk,akash sahu,santhosh,pratik,neeraj","r1f0hjv54wa6y1,r31eqo2072eck1,r13wg12278ylu8,r3ne8oq3wpjot9,r3vlpv94untn7d,rb55ivr4ij658,r25gnvdcf8mrk4,ritw7qxm8hjht","does the stated purpose,good,good,steam iron,light weight and easy to use iron,functional & hard to use,overall a good product,using it for a month. so far it is working well.","does the work,good,superb,all good.,philips a trust worthy product. very easy to use and light weight iron,great product. has many features. but using them is tricky. i tried to use the steam and spray for a few weeks and gave up. i wish the product owner had focused a little more on easy of use. there is no point in having great functionality, if end-user can't easily use it.,overall it's good but after a month inside wire was disconnected it's stopped working it took me another 2 days to get it fixed by near by electrician.,using it for a month. so far it is working well. heats up quickly, like the quality of product and steam functions.",https://m.media-amazon.com/images/w/webp_402378-t1/images/i/41skyipwzal._sx300_sy300_ql70_fmwebp_.jpg,https://www.amazon.in/philips-gc1920-28-1440-watt-non-stick/dp/b008ln8kdm/ref=sr_1_220?qid=1672923603&s=kitchen&sr=1-220
b08mznt7gp,havells ofr 13 wave fin with ptc fan heater 2900 watts (black),"home&kitchen|heating,cooling&airquality|roomheaters|fanheaters",12499.0,19825.0,37,4.1,322.0,hd32 grade oil for long lasting and better eating efficiency|3 heat setting 1/15/25 watt with additional 4 watt (heater+fan)|large surface wave fin for faster heating and tilt over switch for extra safety|castor wheels for easy mobility and rear safety cover|quick heating with ptc fan and over heat protection,"afqs7qovm7ktuwezsvzh4xtgnaya,ahtxyvpqpuda5mcbwox3avxh4qkq,ahlcfoxsw7pkg6nwjayzxjjbhcpq,afncjzb5l3nov4xsu3yakvbnoesa,agr543leuim5c7q3genhocapgeea,afisemwsvqu4vq6rznxcuse4uhbq,ae7leuvo5o6wmkyyjrlp4muzdz6a,ahofrkub2wpdhq36edtfqwon7wfa","ajay,amazon customer,shubham gupta,praveen chander chopra,anupam,atul,anuj,amazon customer","r27cj1292fg4jg,r1m9swxrizjvwu,rvitaayfimzkt,rnqdsvuld4jie,r2d1s7q52j4vxw,r25ijxpuwt8lfk,r3ritykx4mwyck,rp43kmmrpv2q3","good heater but digital temperature display is missed,use intelligently for maximum outcome,good product,13 fin oil heater has only 11 fins, wrongly advertised to fool public,excellent product,wonderful product thandi me garmi ka ehsaas,very nice,nice product","the product is delivered in 1st week of feb, 2021 which is almost the end of winter.it is used by my parents.ease of use: better as compared to many othersit has got three level of heating that can be selected by simply rotating the knob of a switch.(some other brands have two separate on/off switch for two heating elements to obtain different levels of heating. that operation is a little difficult to explain to an elderly person over phone)improvement required: temperature setting mechanism- digital display is badly missed!currently, there is no mechanism to know the temperature which is being set by rotating the temperature setting knob. you simply have to guess initially and then wait and do trial and error as the temperature starts increasing slowly. it's a slow process and you can't get the right temperature in one go!digital display of temperature setting may be added.this is a general problem- i didn't find digital display in any brand. this can easily become a differentiating feature.this will be particularly very useful for elderly people.in today's time when electronics is everywhere, missing out on implementing digital control of temperature appears to be sheer lack of initiative.quick suggestion:slightly bigger size is better with oil based heaters.,works good for me in himachal. consumes electricity but u getsilenceno dry eyescomfortable environmentbuy it if u value ur comfort n silence.otherwise take any other blower which will dry ur eyes n throat and create a sound,i liked the fan mode and the amount of heat it generates,wrong advertisement. only 11 fins for a 13 fin oil heater.,good product,https://m.media-amazon.com/images/i/61rppgjbjfl._sy88.jpg,superb,good value for money",https://m.media-amazon.com/images/i/41dp3g8y8sl._sx300_sy300_ql70_fmwebp_.jpg,https://www.amazon.in/havells-ofr-13-wave-fin/dp/b08mznt7gp/ref=sr_1_221?qid=1672923603&s=kitchen&sr=1-221
b009p2l7co,"bajaj dhx-9 1000w heavy weight dry iron with advance soleplate and anti-bacterial german coating technology, ivory","home&kitchen|kitchen&homeappliances|vacuum,cleaning&ironing|irons,steamers&accessories|irons|dryirons",1099.0,1920.0,43,4.2,9772.0,heavy weight iron for easy ironing. safety plus: thermal fuse|deluxe metal cover. super clean surface finish with pleasant aesthetics|multiple temprature levels|non-stick coated sole plate|temprature setting dial|thermostatic pilot lamp|warranty: 2 years on product,"afwjegtwpljflemnp6nhqwdemr7a,agv22rrf7z7dkgs3nvgkrnevdpfa,ahpnr55j5nqa5xxttcgpuolywuwa,aht3uumhp2j4d5ed2j2tlsx3nlfq,afq3eghf7cjxp4y34jidwcofqr6a,aeuamc5sjirmwly4x62yax4lfpla,ae5jhzylgzrtlgo7dj7ogld3njzq,ahnjty4aowaxord6elsdx6mcyhaq","tanveer,sarathraj,amazon customer,manivasagam k,g.bhaskara,abhijeet gonsalves,monish,bhupinder singh","r2qbflbabr9gf,r3ijw3dl5r0m17,rtlj2sfpah8lu,r2ryjl2tsw8t52,rc81g65d5p4sw,r3j5pw39ap2mfd,r21cuqnq5bsfgh,r1xbt0hsf7nckj","good one,punchuality,good product,good quality,పర్వాలేదు,perfect for use,good,👍","good product. weight is reduced a bit,damage product deliveredtwo times,works fine even after 4 months as of now going good,fine  good to use,లైట్ వెయిట్,perfect for use,good,👍 👍 👍 👍 👍",https://m.media-amazon.com/images/w/webp_402378-t2/images/i/411zpxamtll._sy300_sx300_ql70_fmwebp_.jpg,https://www.amazon.in/bajaj-dhx-1000-watt-ivory-color/dp/b009p2l7co/ref=sr_1_222?qid=1672923603&s=kitchen&sr=1-222
